id,progressType,time
"NAPOLI","Gate Occupied",1549641062000
"ADH124","Gate Occupied",1549641062000
"AEA406","Gate Occupied",1549641062000
"AUA516P","Gate Occupied",1549641062000
"EZY363E","Gate Occupied",1549641062000
"ADH138","Gate Occupied",1549641062000
"EZY152X","Gate Occupied",1549641062000
"NOS436","Gate Occupied",1549641241000
"AEA406","Pushback Start",1549641248000
"AEA406","Gate Vacated",1549641248000
"EZY363E","Pushback Start",1549641248000
"EZY363E","Gate Vacated",1549641248000
"EZY152X","Pushback Start",1549641249000
"EZY152X","Gate Vacated",1549641249000
"ADH138","Gate Vacated",1549641257000
"AUA516P","Gate Vacated",1549641257000
