name,description,Flights Released for Departures,Clearances for Departing Flights,Clearances for Departing Flights (Normalized),Landed Flights,Clearances for Arrival Flights,Clearances for Arrival Flights (Normalized),Workload Degradation
LIMC_2022_06_17_11_04_24_808,Threat on routes - Drone 03,9,37,4.111111111111111,0,0,0,0
